Vente_ID,Date_ID,Date,Client_ID,Produit_ID,Commercial_ID,Ville_ID,Quantite,Prix_Unitaire,Montant_Vente,Cout_Total,Benefice,Montant_Paye,Creance,Mode_Paiement
V00500,20250605,2025-06-05,CL006,PR007,COM004,VIL002,15,1720.0,29799.0,20444.0,9355.0,19369.0,10430.0,Crédit
V01333,20250605,2025-06-05,CL007,PR013,COM007,VIL002,1,2530.0,2922.0,2033.0,889.0,2922.0,0.0,Espèces
V01437,20250605,2025-06-05,CL016,PR010,COM002,VIL006,12,3120.0,30663.0,23292.0,7371.0,19931.0,10732.0,Crédit
V00547,20250606,2025-06-06,CL010,PR007,COM007,VIL004,5,1810.0,8552.0,5717.0,2835.0,2993.0,5559.0,Crédit
V00954,20250606,2025-06-06,CL010,PR007,COM007,VIL004,10,1740.0,16443.0,11529.0,4914.0,16443.0,0.0,Espèces
V00994,20250607,2025-06-07,CL013,PR005,COM002,VIL005,4,1720.0,5779.0,4200.0,1579.0,2023.0,3756.0,Crédit
V01153,20250607,2025-06-07,CL020,PR014,COM001,VIL008,5,1470.0,4245.0,2859.0,1386.0,4245.0,0.0,Crédit
V00473,20250607,2025-06-07,CL014,PR012,COM007,VIL005,6,2710.0,13658.0,9778.0,3880.0,4780.0,8878.0,Crédit
V01496,20250607,2025-06-07,CL013,PR010,COM002,VIL005,4,3260.0,10954.0,7896.0,3058.0,10954.0,0.0,Espèces
V00795,20250607,2025-06-07,CL015,PR014,COM008,VIL006,6,1510.0,7420.0,4816.0,2604.0,7420.0,0.0,Virement
V00238,20250607,2025-06-07,CL002,PR015,COM003,VIL001,3,980.0,4167.0,2764.0,1403.0,3334.0,833.0,Crédit
V00621,20250608,2025-06-08,CL016,PR015,COM007,VIL006,8,1040.0,6814.0,4324.0,2490.0,5451.0,1363.0,Crédit
V00091,20250608,2025-06-08,CL015,PR006,COM006,VIL006,15,740.0,9091.0,6020.0,3071.0,9091.0,0.0,Mobile Money
V00354,20250608,2025-06-08,CL004,PR011,COM001,VIL001,4,1200.0,6804.0,4649.0,2155.0,3402.0,3402.0,Crédit
V00005,20250608,2025-06-08,CL012,PR011,COM001,VIL004,2,1210.0,2287.0,1531.0,756.0,1830.0,457.0,Crédit
V01444,20250608,2025-06-08,CL004,PR007,COM006,VIL001,20,1770.0,50180.0,34020.0,16160.0,50180.0,0.0,Mobile Money
V00407,20250608,2025-06-08,CL006,PR006,COM003,VIL002,5,760.0,4389.0,2772.0,1617.0,4389.0,0.0,Crédit
V00633,20250608,2025-06-08,CL011,PR001,COM004,VIL004,6,17760.0,100699.0,79664.0,21035.0,100699.0,0.0,Virement
V00435,20250608,2025-06-08,CL003,PR004,COM004,VIL001,1,7420.0,10518.0,8292.0,2226.0,6837.0,3681.0,Crédit
V01100,20250608,2025-06-08,CL008,PR006,COM007,VIL003,20,780.0,15561.0,9376.0,6185.0,12449.0,3112.0,Crédit
V00155,20250608,2025-06-08,CL004,PR002,COM001,VIL001,2,15100.0,42808.0,33736.0,9072.0,34246.0,8562.0,Crédit
V00756,20250609,2025-06-09,CL014,PR005,COM003,VIL005,4,1600.0,5376.0,4301.0,1075.0,5376.0,0.0,Espèces
V01039,20250609,2025-06-09,CL011,PR005,COM007,VIL004,4,1770.0,6691.0,4725.0,1966.0,3346.0,3345.0,Crédit
V00082,20250609,2025-06-09,CL005,PR013,COM008,VIL002,2,2660.0,6145.0,4227.0,1918.0,6145.0,0.0,Espèces
V00140,20250609,2025-06-09,CL006,PR008,COM008,VIL002,4,890.0,4112.0,2864.0,1248.0,4112.0,0.0,Virement
V00004,20250610,2025-06-10,CL007,PR015,COM007,VIL002,10,950.0,10972.0,7508.0,3464.0,5486.0,5486.0,Crédit
V00298,20250610,2025-06-10,CL004,PR014,COM001,VIL001,5,1490.0,10560.0,6804.0,3756.0,3696.0,6864.0,Crédit
V01220,20250610,2025-06-10,CL004,PR003,COM004,VIL001,8,17370.0,196976.0,148667.0,48309.0,68942.0,128034.0,Crédit
V00121,20250610,2025-06-10,CL006,PR010,COM005,VIL002,2,3180.0,7346.0,5452.0,1894.0,7346.0,0.0,Espèces
V01418,20250610,2025-06-10,CL019,PR003,COM002,VIL008,1,17010.0,9823.0,7750.0,2073.0,9823.0,0.0,Virement
V00935,20250611,2025-06-11,CL010,PR003,COM005,VIL004,5,17750.0,83869.0,62748.0,21121.0,83869.0,0.0,Mobile Money
V00800,20250611,2025-06-11,CL018,PR001,COM007,VIL007,3,18240.0,43092.0,33902.0,9190.0,43092.0,0.0,Espèces
V00285,20250611,2025-06-11,CL015,PR007,COM007,VIL006,2,1730.0,2834.0,1966.0,868.0,2834.0,0.0,Mobile Money
V00030,20250611,2025-06-11,CL019,PR014,COM005,VIL008,4,1530.0,3534.0,2241.0,1293.0,3534.0,0.0,Virement
V01293,20250611,2025-06-11,CL015,PR008,COM004,VIL006,1,950.0,778.0,532.0,246.0,778.0,0.0,Virement
V00689,20250612,2025-06-12,CL010,PR015,COM007,VIL004,6,1000.0,5670.0,3742.0,1928.0,5670.0,0.0,Espèces
V00923,20250612,2025-06-12,CL003,PR008,COM001,VIL001,4,890.0,5046.0,3459.0,1587.0,5046.0,0.0,Espèces
V00047,20250612,2025-06-12,CL014,PR011,COM005,VIL005,5,1200.0,5040.0,3402.0,1638.0,5040.0,0.0,Mobile Money
V01263,20250612,2025-06-12,CL008,PR005,COM002,VIL003,3,1730.0,5177.0,3681.0,1496.0,5177.0,0.0,Virement
V00186,20250612,2025-06-12,CL011,PR015,COM006,VIL004,2,960.0,1814.0,1247.0,567.0,1814.0,0.0,Espèces
V00869,20250612,2025-06-12,CL004,PR004,COM006,VIL001,8,7530.0,85390.0,63050.0,22340.0,85390.0,0.0,Mobile Money
V01319,20250613,2025-06-13,CL003,PR013,COM004,VIL001,15,2480.0,52731.0,37209.0,15522.0,52731.0,0.0,Espèces
V01184,20250613,2025-06-13,CL017,PR013,COM004,VIL007,5,2620.0,10316.0,6891.0,3425.0,10316.0,0.0,Mobile Money
V00883,20250613,2025-06-13,CL019,PR009,COM004,VIL008,10,2190.0,12647.0,8778.0,3869.0,12647.0,0.0,Espèces
V00219,20250613,2025-06-13,CL009,PR015,COM004,VIL003,3,1040.0,3112.0,1915.0,1197.0,3112.0,0.0,Mobile Money
V01092,20250613,2025-06-13,CL008,PR001,COM005,VIL003,10,17500.0,174562.0,136658.0,37904.0,174562.0,0.0,Espèces
V00267,20250613,2025-06-13,CL011,PR012,COM005,VIL004,2,2840.0,5368.0,3704.0,1664.0,5368.0,0.0,Espèces
V01473,20250613,2025-06-13,CL012,PR008,COM004,VIL004,8,910.0,6880.0,4763.0,2117.0,6536.0,344.0,Virement
V00214,20250614,2025-06-14,CL015,PR015,COM004,VIL006,6,980.0,4816.0,3194.0,1622.0,1686.0,3130.0,Crédit
V00020,20250614,2025-06-14,CL010,PR012,COM004,VIL004,3,2810.0,7966.0,5443.0,2523.0,7966.0,0.0,Mobile Money
V00031,20250614,2025-06-14,CL002,PR011,COM001,VIL001,12,1240.0,21092.0,14118.0,6974.0,21092.0,0.0,Virement
V01331,20250614,2025-06-14,CL019,PR003,COM003,VIL008,2,17360.0,20051.0,15015.0,5036.0,20051.0,0.0,Espèces
V01057,20250614,2025-06-14,CL016,PR013,COM001,VIL006,3,2390.0,5872.0,4251.0,1621.0,5872.0,0.0,Espèces
V01373,20250614,2025-06-14,CL017,PR004,COM006,VIL007,5,7500.0,29531.0,21617.0,7914.0,29531.0,0.0,Mobile Money
V00506,20250615,2025-06-15,CL003,PR014,COM008,VIL001,6,1470.0,12502.0,8590.0,3912.0,12502.0,0.0,Virement
V00792,20250615,2025-06-15,CL007,PR003,COM008,VIL002,4,17350.0,80157.0,61769.0,18388.0,64126.0,16031.0,Crédit
V01368,20250615,2025-06-15,CL004,PR003,COM008,VIL001,6,17460.0,148497.0,113627.0,34870.0,148497.0,0.0,Espèces
V00833,20250615,2025-06-15,CL006,PR013,COM004,VIL002,4,2390.0,11042.0,8270.0,2772.0,5521.0,5521.0,Crédit
V00537,20250616,2025-06-16,CL012,PR001,COM008,VIL004,3,17270.0,48960.0,41930.0,7030.0,48960.0,0.0,Virement
V00205,20250616,2025-06-16,CL019,PR005,COM006,VIL008,20,1720.0,19866.0,13976.0,5890.0,19866.0,0.0,Virement
V00871,20250616,2025-06-16,CL001,PR001,COM007,VIL001,4,17760.0,100699.0,78189.0,22510.0,80559.0,20140.0,Crédit
V01458,20250616,2025-06-16,CL010,PR001,COM006,VIL004,6,16850.0,95540.0,78416.0,17124.0,47770.0,47770.0,Crédit
V00222,20250616,2025-06-16,CL015,PR004,COM007,VIL006,12,7650.0,75184.0,54054.0,21130.0,48870.0,26314.0,Crédit
V00114,20250617,2025-06-17,CL014,PR014,COM005,VIL005,8,1510.0,10147.0,6451.0,3696.0,10147.0,0.0,Mobile Money
V00335,20250617,2025-06-17,CL009,PR002,COM008,VIL003,4,15220.0,60728.0,46803.0,13925.0,57692.0,3036.0,Espèces
V00798,20250617,2025-06-17,CL010,PR001,COM006,VIL004,10,17410.0,164524.0,129087.0,35437.0,106941.0,57583.0,Crédit
V00916,20250617,2025-06-17,CL010,PR002,COM002,VIL004,3,15820.0,44850.0,33680.0,11170.0,44850.0,0.0,Espèces
V00905,20250617,2025-06-17,CL008,PR014,COM001,VIL003,4,1510.0,6025.0,3910.0,2115.0,3916.0,2109.0,Crédit
V00939,20250618,2025-06-18,CL017,PR011,COM004,VIL007,5,1270.0,5001.0,3268.0,1733.0,5001.0,0.0,Espèces
V01213,20250618,2025-06-18,CL019,PR007,COM004,VIL008,5,1820.0,5255.0,3494.0,1761.0,5255.0,0.0,Espèces
V00485,20250618,2025-06-18,CL013,PR007,COM002,VIL005,8,1820.0,12230.0,8131.0,4099.0,9784.0,2446.0,Crédit
V00073,20250618,2025-06-18,CL015,PR004,COM004,VIL006,12,7470.0,73415.0,54644.0,18771.0,47720.0,25695.0,Crédit
V00647,20250618,2025-06-18,CL004,PR010,COM004,VIL001,4,3270.0,18541.0,13892.0,4649.0,18541.0,0.0,Espèces
V00612,20250618,2025-06-18,CL014,PR011,COM006,VIL005,4,1220.0,4099.0,2755.0,1344.0,2664.0,1435.0,Crédit
V00176,20250618,2025-06-18,CL020,PR009,COM003,VIL008,1,2270.0,1311.0,832.0,479.0,1311.0,0.0,Mobile Money
V01248,20250619,2025-06-19,CL017,PR003,COM002,VIL007,1,17270.0,13600.0,10190.0,3410.0,13600.0,0.0,Virement
V00231,20250619,2025-06-19,CL016,PR013,COM008,VIL006,5,2470.0,10115.0,6921.0,3194.0,10115.0,0.0,Crédit
V00054,20250620,2025-06-20,CL013,PR006,COM005,VIL005,12,740.0,7459.0,4838.0,2621.0,7459.0,0.0,Mobile Money
V01499,20250620,2025-06-20,CL009,PR004,COM007,VIL003,15,7650.0,114463.0,83640.0,30823.0,114463.0,0.0,Espèces
V00277,20250620,2025-06-20,CL007,PR002,COM003,VIL002,5,16080.0,92862.0,67510.0,25352.0,92862.0,0.0,Mobile Money
V00710,20250620,2025-06-20,CL003,PR013,COM001,VIL001,10,2470.0,35012.0,25798.0,9214.0,17506.0,17506.0,Crédit
V00474,20250620,2025-06-20,CL007,PR014,COM007,VIL002,4,1480.0,6838.0,4574.0,2264.0,6496.0,342.0,Espèces
V01075,20250620,2025-06-20,CL016,PR005,COM006,VIL006,1,1710.0,1400.0,1040.0,360.0,1120.0,280.0,Crédit
V01431,20250621,2025-06-21,CL004,PR014,COM008,VIL001,3,1490.0,6336.0,4082.0,2254.0,3168.0,3168.0,Crédit
V00124,20250621,2025-06-21,CL001,PR010,COM001,VIL001,5,3280.0,23247.0,16301.0,6946.0,23247.0,0.0,Crédit
V00367,20250621,2025-06-21,CL003,PR010,COM004,VIL001,8,3020.0,34247.0,26649.0,7598.0,22261.0,11986.0,Crédit
V01102,20250621,2025-06-21,CL005,PR015,COM008,VIL002,8,980.0,9055.0,6006.0,3049.0,9055.0,0.0,Mobile Money
V00070,20250621,2025-06-21,CL020,PR002,COM002,VIL008,5,15200.0,43890.0,32802.0,11088.0,28528.0,15362.0,Crédit
V00109,20250622,2025-06-22,CL005,PR014,COM007,VIL002,2,1410.0,3257.0,2264.0,993.0,3257.0,0.0,Espèces
V00290,20250622,2025-06-22,CL016,PR003,COM005,VIL006,5,17080.0,69943.0,54054.0,15889.0,69943.0,0.0,Mobile Money
V00709,20250623,2025-06-23,CL005,PR008,COM004,VIL002,5,880.0,5082.0,3581.0,1501.0,5082.0,0.0,Espèces
V00944,20250623,2025-06-23,CL005,PR015,COM007,VIL002,6,990.0,6861.0,4435.0,2426.0,6861.0,0.0,Virement
V01420,20250623,2025-06-23,CL008,PR002,COM008,VIL003,5,15930.0,79451.0,58204.0,21247.0,79451.0,0.0,Espèces
V00519,20250623,2025-06-23,CL015,PR011,COM007,VIL006,6,1190.0,5848.0,4029.0,1819.0,5848.0,0.0,Mobile Money
V00076,20250623,2025-06-23,CL007,PR012,COM007,VIL002,20,2730.0,63063.0,45045.0,18018.0,63063.0,0.0,Mobile Money
V00974,20250623,2025-06-23,CL005,PR004,COM002,VIL002,2,7490.0,17302.0,13098.0,4204.0,17302.0,0.0,Espèces
V01202,20250624,2025-06-24,CL016,PR012,COM004,VIL006,12,2870.0,28206.0,19558.0,8648.0,22565.0,5641.0,Crédit
V00768,20250624,2025-06-24,CL015,PR012,COM006,VIL006,4,2730.0,8943.0,6355.0,2588.0,8943.0,0.0,Espèces
V00785,20250624,2025-06-24,CL014,PR015,COM008,VIL005,5,980.0,4116.0,2688.0,1428.0,3293.0,823.0,Crédit
V00973,20250624,2025-06-24,CL009,PR002,COM007,VIL003,5,15720.0,78404.0,59351.0,19053.0,78404.0,0.0,Mobile Money
V00622,20250624,2025-06-24,CL020,PR004,COM005,VIL008,3,7460.0,12924.0,9823.0,3101.0,12924.0,0.0,Espèces
V00644,20250625,2025-06-25,CL013,PR008,COM005,VIL005,2,910.0,1529.0,1025.0,504.0,1529.0,0.0,Crédit
V01101,20250625,2025-06-25,CL018,PR002,COM003,VIL007,3,15490.0,36595.0,28326.0,8269.0,36595.0,0.0,Virement
V00276,20250626,2025-06-26,CL003,PR014,COM001,VIL001,12,1530.0,26025.0,17010.0,9015.0,26025.0,0.0,Espèces
V01146,20250626,2025-06-26,CL001,PR005,COM001,VIL001,3,1660.0,7059.0,5443.0,1616.0,4588.0,2471.0,Crédit
V01031,20250627,2025-06-27,CL019,PR009,COM005,VIL008,5,2200.0,6353.0,4476.0,1877.0,6353.0,0.0,Espèces
V00282,20250627,2025-06-27,CL007,PR012,COM005,VIL002,1,2790.0,3222.0,2218.0,1004.0,3222.0,0.0,Espèces
V00444,20250628,2025-06-28,CL001,PR004,COM007,VIL001,4,7270.0,41221.0,31752.0,9469.0,41221.0,0.0,Espèces
V00651,20250628,2025-06-28,CL007,PR002,COM002,VIL002,3,14890.0,51594.0,40887.0,10707.0,41275.0,10319.0,Crédit
V01244,20250628,2025-06-28,CL019,PR001,COM004,VIL008,5,18310.0,52870.0,40338.0,12532.0,52870.0,0.0,Espèces
V01492,20250628,2025-06-28,CL013,PR003,COM004,VIL005,15,17350.0,218610.0,164178.0,54432.0,218610.0,0.0,Espèces
V00729,20250628,2025-06-28,CL006,PR006,COM001,VIL002,10,730.0,8432.0,5428.0,3004.0,5481.0,2951.0,Crédit
V01116,20250628,2025-06-28,CL014,PR008,COM006,VIL005,3,900.0,2268.0,1562.0,706.0,1474.0,794.0,Crédit
V01477,20250629,2025-06-29,CL010,PR015,COM008,VIL004,6,1030.0,5840.0,3629.0,2211.0,5840.0,0.0,Crédit
V00235,20250629,2025-06-29,CL018,PR009,COM007,VIL007,2,2070.0,3260.0,2362.0,898.0,2608.0,652.0,Crédit
V00718,20250629,2025-06-29,CL020,PR004,COM006,VIL008,12,7220.0,50035.0,38184.0,11851.0,40028.0,10007.0,Crédit
V00563,20250629,2025-06-29,CL003,PR007,COM005,VIL001,20,1760.0,49896.0,33170.0,16726.0,49896.0,0.0,Espèces
V00284,20250629,2025-06-29,CL020,PR002,COM007,VIL008,2,16070.0,18561.0,13698.0,4863.0,18561.0,0.0,Virement
V00252,20250630,2025-06-30,CL018,PR012,COM002,VIL007,6,2820.0,13324.0,9261.0,4063.0,13324.0,0.0,Espèces
V01353,20250630,2025-06-30,CL003,PR009,COM003,VIL001,8,2240.0,25402.0,17237.0,8165.0,25402.0,0.0,Espèces
V01018,20250630,2025-06-30,CL011,PR003,COM006,VIL004,5,17000.0,80325.0,65110.0,15215.0,80325.0,0.0,Espèces
V00203,20250630,2025-06-30,CL014,PR012,COM005,VIL005,20,2720.0,45696.0,32928.0,12768.0,36557.0,9139.0,Crédit
V01120,20250630,2025-06-30,CL019,PR001,COM002,VIL008,5,18200.0,52553.0,40829.0,11724.0,42042.0,10511.0,Crédit
V00185,20250630,2025-06-30,CL008,PR010,COM005,VIL003,1,3200.0,3192.0,2294.0,898.0,2554.0,638.0,Crédit
V00055,20250701,2025-07-01,CL010,PR012,COM006,VIL004,6,2840.0,15336.0,10260.0,5076.0,9968.0,5368.0,Crédit
V00183,20250701,2025-07-01,CL001,PR012,COM006,VIL001,5,2790.0,18832.0,13568.0,5264.0,6591.0,12241.0,Crédit
V01356,20250701,2025-07-01,CL002,PR013,COM005,VIL001,8,2520.0,27216.0,18576.0,8640.0,21773.0,5443.0,Crédit
V01162,20250702,2025-07-02,CL016,PR006,COM002,VIL006,3,750.0,1755.0,1100.0,655.0,1755.0,0.0,Virement
V00405,20250702,2025-07-02,CL007,PR006,COM002,VIL002,15,760.0,12540.0,7920.0,4620.0,12540.0,0.0,Virement
V00406,20250702,2025-07-02,CL005,PR006,COM006,VIL002,12,770.0,10164.0,6336.0,3828.0,10164.0,0.0,Espèces
V00453,20250702,2025-07-02,CL002,PR007,COM007,VIL001,1,1730.0,2336.0,1593.0,743.0,2336.0,0.0,Mobile Money
V00180,20250702,2025-07-02,CL011,PR003,COM001,VIL004,5,16520.0,74340.0,59040.0,15300.0,74340.0,0.0,Mobile Money
V00021,20250702,2025-07-02,CL018,PR006,COM008,VIL007,4,770.0,2310.0,1470.0,840.0,1502.0,808.0,Crédit
V01091,20250703,2025-07-03,CL002,PR012,COM001,VIL001,2,2880.0,7776.0,5184.0,2592.0,5054.0,2722.0,Crédit
V01053,20250703,2025-07-03,CL005,PR012,COM006,VIL002,6,2730.0,18018.0,12540.0,5478.0,14414.0,3604.0,Crédit
V01379,20250703,2025-07-03,CL018,PR003,COM006,VIL007,20,16690.0,250350.0,201750.0,48600.0,162728.0,87622.0,Crédit
V00667,20250703,2025-07-03,CL007,PR009,COM006,VIL002,3,2210.0,7293.0,4983.0,2310.0,7293.0,0.0,Virement
V01008,20250703,2025-07-03,CL013,PR010,COM001,VIL005,2,3270.0,5232.0,3712.0,1520.0,5232.0,0.0,Mobile Money
V00556,20250704,2025-07-04,CL008,PR007,COM008,VIL003,12,1880.0,21432.0,13224.0,8208.0,21432.0,0.0,Crédit
V00629,20250704,2025-07-04,CL002,PR013,COM006,VIL001,8,2530.0,27324.0,18576.0,8748.0,27324.0,0.0,Espèces
V00420,20250704,2025-07-04,CL011,PR005,COM005,VIL004,15,1680.0,22680.0,16875.0,5805.0,22680.0,0.0,Espèces
V00159,20250704,2025-07-04,CL017,PR011,COM004,VIL007,20,1170.0,17550.0,12600.0,4950.0,17550.0,0.0,Espèces
V00876,20250704,2025-07-04,CL020,PR010,COM006,VIL008,4,3200.0,7040.0,5060.0,1980.0,7040.0,0.0,Virement
V00115,20250704,2025-07-04,CL002,PR006,COM005,VIL001,5,740.0,4995.0,3240.0,1755.0,4995.0,0.0,Crédit
V01152,20250704,2025-07-04,CL018,PR008,COM006,VIL007,6,880.0,3960.0,2835.0,1125.0,1386.0,2574.0,Crédit
V00897,20250705,2025-07-05,CL019,PR008,COM008,VIL008,3,950.0,1568.0,974.0,594.0,1568.0,0.0,Mobile Money
V01241,20250705,2025-07-05,CL004,PR006,COM007,VIL001,12,780.0,12636.0,7938.0,4698.0,12636.0,0.0,Espèces
V01051,20250705,2025-07-05,CL014,PR005,COM005,VIL005,25,1750.0,35000.0,24400.0,10600.0,28000.0,7000.0,Crédit
V00445,20250705,2025-07-05,CL008,PR014,COM001,VIL003,15,1470.0,20948.0,14108.0,6840.0,20948.0,0.0,Crédit
V01490,20250705,2025-07-05,CL009,PR006,COM005,VIL003,6,770.0,4389.0,2736.0,1653.0,4389.0,0.0,Mobile Money
V01217,20250705,2025-07-05,CL009,PR008,COM002,VIL003,8,910.0,6916.0,4788.0,2128.0,6916.0,0.0,Virement
V00940,20250705,2025-07-05,CL002,PR008,COM005,VIL001,2,910.0,2457.0,1701.0,756.0,1966.0,491.0,Crédit
V01296,20250707,2025-07-07,CL019,PR015,COM002,VIL008,4,1030.0,2266.0,1364.0,902.0,2266.0,0.0,Virement
V00344,20250707,2025-07-07,CL017,PR010,COM002,VIL007,2,3250.0,4875.0,3465.0,1410.0,4875.0,0.0,Espèces
V00017,20250707,2025-07-07,CL010,PR008,COM003,VIL004,25,920.0,20700.0,13950.0,6750.0,20700.0,0.0,Virement
V01442,20250707,2025-07-07,CL019,PR006,COM004,VIL008,3,760.0,1254.0,792.0,462.0,1254.0,0.0,Espèces
V00608,20250707,2025-07-07,CL003,PR011,COM008,VIL001,3,1210.0,4900.0,3362.0,1538.0,4900.0,0.0,Virement
V01000,20250707,2025-07-07,CL019,PR008,COM001,VIL008,2,860.0,946.0,693.0,253.0,946.0,0.0,Mobile Money
V01207,20250708,2025-07-08,CL015,PR014,COM004,VIL006,2,1500.0,2340.0,1544.0,796.0,1872.0,468.0,Crédit
V01460,20250708,2025-07-08,CL010,PR010,COM008,VIL004,12,3160.0,34128.0,25272.0,8856.0,34128.0,0.0,Espèces
V01165,20250708,2025-07-08,CL005,PR011,COM005,VIL002,8,1160.0,10208.0,6952.0,3256.0,10208.0,0.0,Mobile Money
V00717,20250708,2025-07-08,CL010,PR006,COM007,VIL004,10,780.0,7020.0,4320.0,2700.0,7020.0,0.0,Espèces
V00549,20250708,2025-07-08,CL016,PR005,COM003,VIL006,2,1770.0,2761.0,1966.0,795.0,2761.0,0.0,Virement
V00803,20250708,2025-07-08,CL012,PR013,COM002,VIL004,3,2580.0,6966.0,4617.0,2349.0,6966.0,0.0,Virement
V00366,20250709,2025-07-09,CL009,PR012,COM005,VIL003,4,2820.0,10716.0,7486.0,3230.0,10716.0,0.0,Espèces
V00701,20250709,2025-07-09,CL008,PR003,COM004,VIL003,15,18090.0,257782.0,191520.0,66262.0,257782.0,0.0,Mobile Money
V01015,20250709,2025-07-09,CL003,PR005,COM005,VIL001,6,1700.0,13770.0,10125.0,3645.0,13770.0,0.0,Virement
V01010,20250709,2025-07-09,CL003,PR002,COM008,VIL001,6,15580.0,126198.0,89748.0,36450.0,126198.0,0.0,Virement
V00449,20250710,2025-07-10,CL001,PR010,COM003,VIL001,4,3110.0,16794.0,12366.0,4428.0,16794.0,0.0,Espèces
V00712,20250710,2025-07-10,CL016,PR015,COM002,VIL006,10,1010.0,7878.0,5226.0,2652.0,6302.0,1576.0,Crédit
V00893,20250710,2025-07-10,CL013,PR007,COM007,VIL005,5,1800.0,7200.0,4760.0,2440.0,7200.0,0.0,Espèces
V00679,20250710,2025-07-10,CL013,PR009,COM001,VIL005,3,2130.0,5112.0,3456.0,1656.0,5112.0,0.0,Mobile Money
V00296,20250710,2025-07-10,CL005,PR012,COM002,VIL002,30,2800.0,92400.0,66000.0,26400.0,92400.0,0.0,Mobile Money
V01311,20250711,2025-07-11,CL011,PR008,COM006,VIL004,5,900.0,4050.0,2790.0,1260.0,4050.0,0.0,Mobile Money
V01195,20250711,2025-07-11,CL019,PR009,COM005,VIL008,3,2300.0,3795.0,2524.0,1271.0,3795.0,0.0,Espèces
V00578,20250711,2025-07-11,CL009,PR013,COM001,VIL003,3,2560.0,7296.0,5016.0,2280.0,7296.0,0.0,Virement
V01074,20250711,2025-07-11,CL008,PR015,COM006,VIL003,2,1000.0,1900.0,1254.0,646.0,1900.0,0.0,Crédit
V00011,20250712,2025-07-12,CL007,PR006,COM003,VIL002,3,750.0,2475.0,1584.0,891.0,2475.0,0.0,Virement
V00997,20250712,2025-07-12,CL017,PR001,COM007,VIL007,2,18020.0,27030.0,21300.0,5730.0,27030.0,0.0,Espèces
V01392,20250713,2025-07-13,CL012,PR013,COM004,VIL004,10,2490.0,22410.0,16470.0,5940.0,22410.0,0.0,Mobile Money
V01147,20250713,2025-07-13,CL012,PR007,COM008,VIL004,1,1750.0,1575.0,1098.0,477.0,1260.0,315.0,Crédit
V00507,20250713,2025-07-13,CL009,PR013,COM004,VIL003,5,2490.0,11828.0,8028.0,3800.0,11828.0,0.0,Espèces
V01299,20250713,2025-07-13,CL015,PR001,COM005,VIL006,6,17660.0,82649.0,66128.0,16521.0,28927.0,53722.0,Crédit
V01164,20250713,2025-07-13,CL010,PR004,COM004,VIL004,4,7270.0,26172.0,20628.0,5544.0,26172.0,0.0,Virement
V00995,20250713,2025-07-13,CL009,PR008,COM007,VIL003,3,910.0,2594.0,1796.0,798.0,2594.0,0.0,Espèces
V00488,20250713,2025-07-13,CL005,PR015,COM008,VIL002,10,1010.0,11110.0,7040.0,4070.0,11110.0,0.0,Virement
V00351,20250714,2025-07-14,CL002,PR003,COM008,VIL001,1,16720.0,22572.0,18238.0,4334.0,22572.0,0.0,Crédit
V00747,20250714,2025-07-14,CL012,PR007,COM005,VIL004,3,1790.0,4833.0,3294.0,1539.0,3141.0,1692.0,Crédit
V01335,20250714,2025-07-14,CL008,PR014,COM003,VIL003,15,1540.0,21945.0,14678.0,7267.0,17556.0,4389.0,Crédit
V01341,20250714,2025-07-14,CL009,PR001,COM007,VIL003,2,18480.0,35112.0,26201.0,8911.0,35112.0,0.0,Espèces
V00656,20250714,2025-07-14,CL010,PR008,COM007,VIL004,2,920.0,1656.0,1098.0,558.0,1656.0,0.0,Espèces
V00561,20250715,2025-07-15,CL018,PR002,COM005,VIL007,10,15520.0,116400.0,87975.0,28425.0,58200.0,58200.0,Crédit
V00606,20250715,2025-07-15,CL006,PR003,COM006,VIL002,1,17130.0,18843.0,14377.0,4466.0,18843.0,0.0,Crédit
V00648,20250715,2025-07-15,CL019,PR010,COM007,VIL008,4,3110.0,6842.0,5082.0,1760.0,2395.0,4447.0,Crédit
V00931,20250716,2025-07-16,CL003,PR011,COM008,VIL001,6,1210.0,9801.0,6237.0,3564.0,7841.0,1960.0,Crédit
V01140,20250716,2025-07-16,CL018,PR008,COM008,VIL007,12,910.0,8190.0,5490.0,2700.0,8190.0,0.0,Virement
V00289,20250717,2025-07-17,CL010,PR003,COM003,VIL004,2,18060.0,32508.0,23940.0,8568.0,26006.0,6502.0,Crédit
V00927,20250717,2025-07-17,CL004,PR008,COM007,VIL001,6,920.0,7452.0,4941.0,2511.0,4844.0,2608.0,Crédit
V01380,20250717,2025-07-17,CL020,PR014,COM001,VIL008,1,1500.0,825.0,561.0,264.0,825.0,0.0,Mobile Money
V00877,20250717,2025-07-17,CL018,PR011,COM002,VIL007,1,1160.0,870.0,615.0,255.0,435.0,435.0,Crédit
V01259,20250717,2025-07-17,CL008,PR010,COM005,VIL003,25,3170.0,75288.0,57238.0,18050.0,60230.0,15058.0,Crédit
V00539,20250717,2025-07-17,CL020,PR008,COM008,VIL008,2,900.0,990.0,682.0,308.0,990.0,0.0,Virement
V00917,20250718,2025-07-18,CL013,PR002,COM003,VIL005,5,15420.0,61680.0,48000.0,13680.0,61680.0,0.0,Virement
V00305,20250718,2025-07-18,CL003,PR002,COM006,VIL001,10,15280.0,206280.0,160245.0,46035.0,206280.0,0.0,Espèces
